Country,Date,Confirmed Cases,Confirmed Deaths,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,Case_7_Day_income,Death_7_Day_income,cpm_income,dpm_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,Case_Change_7_Day_region,Death_7_Day_region,cpm_region,dpm_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
Pakistan,2024-01-21,1580631,30656,,,Lower middle income,Eastern Mediterranean Region,231402117,0,0,,6830.66784561872,132.479341146218,,,91907940,1187873,6472.85714285714,45.1428571428572,27057.5593815737,349.708025609845,1.90559941297021,0.0132899892848948,23411056,351888,609.285714285714,9.42857142857143,30747.0390620332,462.154038735406,0.800208741420365,0.0123830661040432
Palau,2024-01-21,6265,9,,,Upper middle income,Western Pacific Region,18024,2.28571428571429,0,,347592.099422992,499.334221038615,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,208125046,419549,73218.5714285714,124.571428571429,108155.736945203,218.025807809902,38.0492819251179,0.0647356717435132
Palestinian Territories,2024-01-21,703228,5708,,,Upper middle income,Eastern Mediterranean Region,5133392,0,0,,136990.90192216,1111.93534411555,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,23411056,351888,609.285714285714,9.42857142857143,30747.0390620332,462.154038735406,0.800208741420365,0.0123830661040432
Panama,2024-01-21,1042688,8670,,,High income,Region of the Americas,4351267,121.285714285714,2.71428571428571,,239628.595533209,1992.52309729557,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
Papua New Guinea,2024-01-21,46864,670,,,Lower middle income,Western Pacific Region,9949437,0,0,,4710.21626650835,67.3404937384899,,,91907940,1187873,6472.85714285714,45.1428571428572,27057.5593815737,349.708025609845,1.90559941297021,0.0132899892848948,208125046,419549,73218.5714285714,124.571428571429,108155.736945203,218.025807809902,38.0492819251179,0.0647356717435132
Paraguay,2024-01-21,736275,19956,,,Upper middle income,Region of the Americas,6703799,15,2.28571428571429,,109829.516069918,2976.81956156502,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
Peru,2024-01-21,4536733,221583,,,Upper middle income,Region of the Americas,33715471,1027.28571428571,3.71428571428571,,134559.383732174,6572.14606315303,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
Philippines,2024-01-21,4140383,66864,1819,8,Lower middle income,Western Pacific Region,113880328,2351.85714285714,15.5714285714286,,36357.3153740829,587.142671383946,15.972907981087,0.0702491829844396,91907940,1187873,6472.85714285714,45.1428571428572,27057.5593815737,349.708025609845,1.90559941297021,0.0132899892848948,208125046,419549,73218.5714285714,124.571428571429,108155.736945203,218.025807809902,38.0492819251179,0.0647356717435132
Pitcairn Islands,2024-01-21,4,0,,,,,,0,0,,,,,,1212840,3965,18.1428571428571,0,,,,,1310896,4286,3.71428571428571,0.285714285714286,,,,
Poland,2024-01-21,6649917,120550,4265,53,High income,European Region,38307726,10886.5714285714,101.571428571429,,173592.058166021,3146.88478245877,111.335243444103,1.38353291970398,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Portugal,2024-01-21,5641679,28060,540,41,High income,European Region,10290103,922.428571428572,37,,548262.636438139,2726.89204374339,52.4776088247125,3.98441104039483,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Puerto Rico,2024-01-21,1252713,5938,,,High income,Region of the Americas,3256028,0,0,,384736.55631954,1823.69439083448,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
Qatar,2024-01-21,514524,690,,,High income,Eastern Mediterranean Region,2688235,0,0,,191398.445448408,256.673988695185,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,23411056,351888,609.285714285714,9.42857142857143,30747.0390620332,462.154038735406,0.800208741420365,0.0123830661040432
Romania,2024-01-21,3517291,68669,2124,9,High income,European Region,19328560,1833.28571428571,12.4285714285714,,181973.773524774,3552.72198239289,109.889200230126,0.46563220436494,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Russia,2024-01-21,23773710,401773,613,141,Upper middle income,European Region,145102755,52723.4285714286,159.714285714286,,163840.514261773,2768.88609041227,4.22459242762138,0.971725175031997,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Rwanda,2024-01-21,133208,1468,,,Low income,African Region,13461888,0,0,,9895.19449277843,109.048597046714,,,1937565,43496,281.714285714286,1.57142857142857,2697.60016397072,60.5578737911091,0.392220391747245,0.00218784194179498,9033235,174378,1471.85714285714,1.71428571428571,7769.46879855149,149.9821968712,1.26594161973576,0.00147445398785102
Réunion,2024-01-21,494595,921,,,,,966129,0,0,,511934.741633881,953.288846520496,,,1212840,3965,18.1428571428571,0,,,,,1310896,4286,3.71428571428571,0.285714285714286,,,,
Saint Martin (French part),2024-01-21,12324,46,,,High income,,31948,0,0,,385751.84675097,1439.83973957681,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,1310896,4286,3.71428571428571,0.285714285714286,,,,
Samoa,2024-01-21,16962,31,,,Lower middle income,Western Pacific Region,218764,0,0,,77535.6091495859,141.705216580425,,,91907940,1187873,6472.85714285714,45.1428571428572,27057.5593815737,349.708025609845,1.90559941297021,0.0132899892848948,208125046,419549,73218.5714285714,124.571428571429,108155.736945203,218.025807809902,38.0492819251179,0.0647356717435132
San Marino,2024-01-21,25292,126,,,High income,European Region,33745,0,0,,749503.630167432,3733.88650170396,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Saudi Arabia,2024-01-21,841469,9646,,,High income,Eastern Mediterranean Region,35950396,0,0,,23406.390294004,268.314151532573,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,23411056,351888,609.285714285714,9.42857142857143,30747.0390620332,462.154038735406,0.800208741420365,0.0123830661040432
Senegal,2024-01-21,89050,1971,,,Lower middle income,African Region,16876720,2.42857142857143,0,,5276.49922496789,116.788096265151,,,91907940,1187873,6472.85714285714,45.1428571428572,27057.5593815737,349.708025609845,1.90559941297021,0.0132899892848948,9033235,174378,1471.85714285714,1.71428571428571,7769.46879855149,149.9821968712,1.26594161973576,0.00147445398785102
Serbia,2024-01-21,2583470,18057,,,Upper middle income,European Region,7296769,0,0,,354056.706468301,2474.65693377439,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Seychelles,2024-01-21,51220,172,,,High income,African Region,106471,0,0,,481069.962712851,1615.46336561129,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,9033235,174378,1471.85714285714,1.71428571428571,7769.46879855149,149.9821968712,1.26594161973576,0.00147445398785102
Sierra Leone,2024-01-21,7779,125,,,Low income,African Region,8420641,1.85714285714286,0,,923.801406567505,14.8444756165237,,,1937565,43496,281.714285714286,1.57142857142857,2697.60016397072,60.5578737911091,0.392220391747245,0.00218784194179498,9033235,174378,1471.85714285714,1.71428571428571,7769.46879855149,149.9821968712,1.26594161973576,0.00147445398785102
Singapore,2024-01-21,2977715,1954,12200,,High income,Western Pacific Region,5941060,34096.8571428571,3,,501209.380144284,328.897536803197,2053.50560337718,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,208125046,419549,73218.5714285714,124.571428571429,108155.736945203,218.025807809902,38.0492819251179,0.0647356717435132
Sint Maarten,2024-01-21,11051,92,,,High income,Region of the Americas,44042,0,0,,250919.576767631,2088.91512647019,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
Slovakia,2024-01-21,1876826,21217,380,,High income,European Region,5447622,818.142857142857,4.57142857142857,,344522.06852825,3894.72691020045,69.7552069508494,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Slovenia,2024-01-21,1355294,9934,184,3,High income,European Region,2119410,662,39.4285714285714,,639467.587677703,4687.15350026658,86.8166140576859,1.41548827267966,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Solomon Islands,2024-01-21,25954,199,,,Lower middle income,Western Pacific Region,707851,0,0,,36665.9085033432,281.132611241631,,,91907940,1187873,6472.85714285714,45.1428571428572,27057.5593815737,349.708025609845,1.90559941297021,0.0132899892848948,208125046,419549,73218.5714285714,124.571428571429,108155.736945203,218.025807809902,38.0492819251179,0.0647356717435132
Somalia,2024-01-21,27334,1361,,,Low income,Eastern Mediterranean Region,17065581,0,0,,1601.70345211218,79.7511669834154,,,1937565,43496,281.714285714286,1.57142857142857,2697.60016397072,60.5578737911091,0.392220391747245,0.00218784194179498,23411056,351888,609.285714285714,9.42857142857143,30747.0390620332,462.154038735406,0.800208741420365,0.0123830661040432
South Africa,2024-01-21,4072636,102595,,,Upper middle income,African Region,59392255,0,0,,68571.8365130268,1727.41378484451,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,9033235,174378,1471.85714285714,1.71428571428571,7769.46879855149,149.9821968712,1.26594161973576,0.00147445398785102
South Korea,2024-01-21,34571873,35934,,,High income,Western Pacific Region,51830139,0,0,,667022.579275738,693.303176362309,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,208125046,419549,73218.5714285714,124.571428571429,108155.736945203,218.025807809902,38.0492819251179,0.0647356717435132
South Sudan,2024-01-21,18819,147,,,Low income,African Region,10748272,0,0,,1750.88609592314,13.6766170413253,,,1937565,43496,281.714285714286,1.57142857142857,2697.60016397072,60.5578737911091,0.392220391747245,0.00218784194179498,9033235,174378,1471.85714285714,1.71428571428571,7769.46879855149,149.9821968712,1.26594161973576,0.00147445398785102
Spain,2024-01-21,13980340,121852,,,High income,European Region,47486935,0,0,,294403.923942449,2566.0110512502,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Sri Lanka,2024-01-21,672738,16893,4,,Lower middle income,South-East Asia Region,21773441,14.1428571428571,1,,30897.1834079877,775.853481312393,0.183710052995298,,91907940,1187873,6472.85714285714,45.1428571428572,27057.5593815737,349.708025609845,1.90559941297021,0.0132899892848948,61252294,808379,5735.85714285714,43.2857142857143,29785.1238914699,393.090072124687,2.78917252672647,0.0210485237129367
St. Barthélemy,2024-01-21,5507,5,,,,,10861,0,0,,507043.55031765,460.362765859497,,,1212840,3965,18.1428571428571,0,,,,,1310896,4286,3.71428571428571,0.285714285714286,,,,
St. Helena,2024-01-21,2166,0,,,,,5404,0,0,,400814.211695041,0,,,1212840,3965,18.1428571428571,0,,,,,1310896,4286,3.71428571428571,0.285714285714286,,,,
St. Kitts & Nevis,2024-01-21,6607,46,,,High income,Region of the Americas,47606,0,0,,138785.027097425,966.264756543293,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
St. Lucia,2024-01-21,30209,410,,,Upper middle income,Region of the Americas,179651,0,0,,168153.809330313,2282.2027152646,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
St. Pierre & Miquelon,2024-01-21,3426,2,,,,,5883,0,0,,582355.940846507,339.962604113548,,,1212840,3965,18.1428571428571,0,,,,,1310896,4286,3.71428571428571,0.285714285714286,,,,
St. Vincent & Grenadines,2024-01-21,9674,124,,,Upper middle income,Region of the Americas,104332,0,0,,92723.2296898363,1188.513591228,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
Sudan,2024-01-21,63993,5046,,,Low income,Eastern Mediterranean Region,45657202,0,0,,1401.59705800631,110.51925608582,,,1937565,43496,281.714285714286,1.57142857142857,2697.60016397072,60.5578737911091,0.392220391747245,0.00218784194179498,23411056,351888,609.285714285714,9.42857142857143,30747.0390620332,462.154038735406,0.800208741420365,0.0123830661040432
Suriname,2024-01-21,82506,1404,,,Upper middle income,Region of the Americas,612985,0,0,,134597.094545544,2290.43125035686,,,251124958,2823161,78852.5714285714,234.571428571429,99658.1538036385,1120.36260908179,31.2923962390109,0.0930889374464749,192688337,2994548,10604.7142857143,1456.85714285714,187758.991484112,2917.94158995084,10.3334248987933,1.41958788029439
Sweden,2024-01-21,2749366,26991,583,64,High income,European Region,10467097,1887.14285714286,150.285714285714,,262667.480773322,2578.65194141222,55.6983469246535,6.11439829018495,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
Switzerland,2024-01-21,4449493,14174,,,High income,European Region,8691406,2140.71428571429,4.28571428571429,,511941.681242368,1630.80633904342,,,428185258,2961855,162481.857142857,2435.85714285714,343767.743370686,2377.91981512167,130.448258843788,1.95562340722475,278547697,2267322,156463.142857143,1081,299253.373044744,2435.86202142807,168.093736769188,1.16135548685354
